AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_PUBLISHER,PUB_CITATIONS,UPDATED
Gerhard Jäger,Global-scale phylogenetic linguistic inference from lexical resources,2018,['G Jäger'],Scientific Data,44,2022-04-07
Gerhard Jäger,Are automatic methods for cognate detection good enough for phylogenetic reconstruction in historical linguistics?,2018,"['T Rama', ' JM List', ' J Wahle', ' G Jäger']",arXiv preprint,44,2022-04-07
Gerhard Jäger,Only updates,1996,['G Jäger'],Proceedings of the Tenth Amsterdam Colloquium,43,2022-04-07
Gerhard Jäger,Using support vector machines and state-of-the-art algorithms for phonetic alignment to identify cognates in multi-lingual wordlists,2017,"['G Jäger', ' JM List', ' P Safroniev']",ACL,42,2022-04-07
Gerhard Jäger,"Vagueness, signaling and bounded rationality",2010,"['M Franke', ' G Jäger', ' R Rooij']",JSAI international symposium on artificial intelligence,40,2022-04-07
Gerhard Jäger,Evolutionary stability conditions for signaling games with costly signals,2008,['G Jäger'],Journal of theoretical biology,38,2022-04-07
Gerhard Jäger,Pragmatic back-and-forth reasoning,2014,"['M Franke', ' G Jäger']",Pragmatics,36,2022-04-07
Gerhard Jäger,Game-theoretical pragmatics,2011,['G Jäger'],Handbook of logic and language,35,2022-04-07
Gerhard Jäger,The evolution of language families is shaped by the environment beyond neutral drift,2018,"['C Bentz', ' D Dediu', ' A Verkerk', ' G Jäger']",Nature Human Behaviour,34,2022-04-07
Gerhard Jäger,Communicating with cost-based implicature: A game-theoretic approach to ambiguity,2012,"['H Rohde', ' S Seyfarth', ' B Clark', ' G Jäger', ' S Kaufmann']",The workshop on the semantics and pragmatics of dialogue,34,2022-04-07
Gerhard Jäger,Towards an explanation of copula effects,2003,['G Jäger'],Linguistics and Philosophy,32,2022-04-07
Gerhard Jäger,"What can mathematical, computational and robotic models tell us about the origins of syntax?",2009,"['H Jäger', ' L Steels', ' A Baronchelli', ' E Briscoe', ' MH Christiansen', ' T Griffiths', ' ...']",Mit Press,31,2022-04-07
Gerhard Jäger,NorthEuraLex: A wide-coverage lexical database of Northern Eurasia,2020,"['J Dellert', ' T Daneyko', ' A Münch', ' A Ladygina', ' A Buch', ' N Clarius', ' I Grigorjew', ' ...']",Language resources and evaluation,29,2022-04-07
Gerhard Jäger,Rationalizable signaling,2014,['G Jäger'],Erkenntnis,29,2022-04-07
Gerhard Jäger,Partial variables and specificity,2007,['G Jäger'],Presupposition and implicature in compositional semantics,29,2022-04-07
Gerhard Jäger,"Residuation, structural rules and context freeness",2004,['G Jäger'],Journal of Logic,28,2022-04-07
Gerhard Jäger,Anaphora and quantification in categorial grammar,1998,['G Jäger'],International Conference on Logical Aspects of Computational Linguistics,25,2022-04-07
Gerhard Jäger,Bidirectional optimization from reasoning and learning in games,2012,"['M Franke', ' G Jäger']",Journal of Logic,24,2022-04-07
Gerhard Jäger,On the generative capacity of multi-modal categorial grammars,2003,['G Jäger'],Research on Language and Computation,21,2022-04-07
Gerhard Jäger,Gradient constraints in finite state OT: The unidirectional and the bidirectional case,2002,['G Jäger'],More than words. A festschrift for Dieter Wunderlich,21,2022-04-07
Gerhard Jäger,Does formal complexity reflect cognitive complexity? Investigating aspects of the Chomsky hierarchy in an artificial language learning study,2015,"['B Öttl', ' G Jäger', ' B Kaup']",PloS one,20,2022-04-07
Gerhard Jäger,Automatic cognate classification with a Support Vector Machine,2016,"['G Jäger', ' P Sofroniev']",Proceedings of the Conference on Natural Language Processing,18,2022-04-07
Gerhard Jäger,Using statistics for cross-linguistic semantics: A quantitative investigation of the typology of colour naming systems,2012,['G Jäger'],Journal of semantics,18,2022-04-07
Gerhard Jäger,"Variation, selection, development: Probing the evolutionary model of language change",2008,"['R Eckardt', ' G Jäger', ' T Veenstra']",Walter de Gruyter,18,2022-04-07
Gerhard Jäger,Using ancestral state reconstruction methods for onomasiological reconstruction in multilingual word lists,2018,"['G Jäger', ' JM List']",Language Dynamics and Change,17,2022-04-07
Gerhard Jäger,Fast and unsupervised methods for multilingual cognate clustering,2017,"['T Rama', ' J Wahle', ' P Sofroniev', ' G Jäger']",arXiv preprint,17,2022-04-07
Gerhard Jäger,Tracking modern human population history from linguistic and cranial phenotype,2016,"['H Reyes-Centeno', ' K Harvati', ' G Jäger']",Scientific reports,17,2022-04-07
Gerhard Jäger,"Language, games, and evolution: Trends in current research on language and game theory",2011,"['A Benz', ' C Ebert', ' G Jäger', ' R van Rooij']",Springer Science & Business Media,17,2022-04-07
Gerhard Jäger,Language evolution and George Price’s ‘‘General theory of selection’’,2008,['G Jäger'],Language in flux: Dialogue coordination,17,2022-04-07
Gerhard Jäger,Computational historical linguistics,2019,['G Jäger'],Theoretical Linguistics,16,2022-04-07
Gerhard Jäger,Anaphora and ellipsis in type-logical grammar,1997,['G Jäger'],Proceedings of the Eleventh Amsterdam Colloquium,16,2022-04-07
Gerhard Jäger,Indefinites and Sluicing. A type logical approach,2001,['G Jäger'],Proceedings of the Amsterdam Colloquium,15,2022-04-07
Gerhard Jäger,Power laws and other heavy-tailed distributions in linguistic typology,2012,['G Jäger'],Advances in Complex Systems,14,2022-04-07
Gerhard Jäger,"10 Topic, Focus, and Weak Quantifiers",1999,['G Jäger'],Focus: linguistic,14,2022-04-07
Gerhard Jäger,Convex meanings and evolutionary stability,2006,['G JAGER'],The Evolution Of Language,13,2022-04-07
Gerhard Jäger,Weak quantifiers and information structure,1995,['G Jäger'],Proceedings-Nels,13,2022-04-07
Gerhard Jäger,Alternatives or presuppositions? A comparison of the Background-Presupposition Rule with Alternative Semantics,2004,['G Jäger'],Walter de Gruyter GmbH & Co. KG,12,2022-04-07
Gerhard Jäger,"Inferring The World Tree Of Languages From Word Lists In SG Roberts, C",2016,"['G Jäger', ' S Wichmann']",The evolution of language: Proceedings of the international conference …,11,2022-04-07
Gerhard Jäger,Simulating language change with functional OT,2003,['G Jäger'],Language Evolution and Computation. Vienna: ESSLLI,10,2022-04-07
Gerhard Jäger,Investigating the effects of prestige on the diffusion of linguistic variants,2011,"['M Tamariz', ' T Gong', ' G Jäger']",Proceedings of the Annual Meeting of the Cognitive Science Society,9,2022-04-07
Gerhard Jäger,Resource sharing in type logical grammar,2003,['G Jäger'],Resource-sensitivity,9,2022-04-07
Gerhard Jäger,"Grice, Occam, Darwin",2016,['G Jäger'],Theoretical Linguistics,8,2022-04-07
Gerhard Jäger,Evolutionary game theory and linguistic typology: a case study,2003,['G Jäger'],Proceedings of the Amsterdam Colloquium,8,2022-04-07
Gerhard Jäger,Optimal syntax and optimal semantics,1999,['G Jäger'],Handout for talk at DIP-colloquium,8,2022-04-07
Gerhard Jäger,Pragmatic processing: An investigation of the (anti-) presuppositions of determiners using mouse-tracking,2019,"['C Schneider', ' C Schonard', ' M Franke', ' G Jäger', ' M Janczyk']",Cognition,7,2022-04-07
Gerhard Jäger,Evolutionary Game Theory for Linguists: A Primer,2004,['G Jäger'],Unpublished manuscript,7,2022-04-07
Gerhard Jäger,A multi-modal analysis of anaphora and ellipsis,1998,['G Jäger'],University of Pennsylvania Working Papers in Linguistics,7,2022-04-07
Gerhard Jäger,"Information structure: Theoretical, typological, and experimental perspectives",2011,['G Jäger'],Language,6,2022-04-07
Gerhard Jäger,,2001,['G Jäger'],North East Linguistics Society,6,2022-04-07
Gerhard Jäger,Towards an explanation of copula effects,2000,['G Jäger'],ZAS Papers in Linguistics,6,2022-04-07
Gerhard Jäger,"Topic, Focus and Weak Quantifiers",1998,['G Jäger'],Focus: Linguistic,6,2022-04-07
Gerhard Jäger,Statistical and computational elaborations of the classical comparative method,2016,"['G Jäger', ' JM List']",Unpublished manuscript,5,2022-04-07
Gerhard Jäger,"Correlated evolution or not? phylogenetic linguistics with syntactic, cognacy and phonetic data",2016,"['G Longobardi', ' A Buch', ' A Ceolin', ' A Ecay', ' C Guardiano', ' M Irimia', ' ...']",The Evolution of Language: Proceedings of the International Conference …,5,2022-04-07
Gerhard Jäger,Chapter Lexikostatistik 2.0,2014,['G Jäger'],Sprachverfall?,5,2022-04-07
Gerhard Jäger,Evaluating distance-based pyhlogenetic algorithms for automated language classification,2014,['G Jäger'],Technical report,5,2022-04-07
Gerhard Jäger,About the strength of operational regularity,2012,"['G Jäger', ' R Zumbrunnen']",Logic,5,2022-04-07
Gerhard Jäger,Evolutionary Game Theory and Linguistics,2007,['G Jäger'],,5,2022-04-07
Gerhard Jäger,Recursion by optimization: On the complexity of bidirectional optimality theory,2003,['G Jäger'],Natural Language Engineering,5,2022-04-07
Gerhard Jäger,Lambek grammars as combinatory categorial grammars,2001,['G Jäger'],Logic Journal of the IGPL,5,2022-04-07
Gerhard Jäger,A categorial syntax for verbs of perception,2000,"['R Clark', ' G Jäger']",University of Pennsylvania Working Papers in Linguistics,5,2022-04-07
Gerhard Jäger,Focus without variables: A multi-modal analysis,1999,['G Jäger'],Proceedings of WCCFL,5,2022-04-07
Gerhard Jäger,On the generative capacity of multi-modal Categorial Grammars,1998,['G Jäger'],,5,2022-04-07
Gerhard Jäger,Numeral classifiers and number marking in Indo-Iranian: A phylogenetic approach,2020,"['CA Cathcart', ' A Hölzl', ' G Jäger', ' P Widmer', ' B Bickel']",Language Dynamics and Change,4,2022-04-07
Gerhard Jäger,Factoring lexical and phonetic phylogenetic characters from word lists,2015,"['G Jäger', ' JM List']",Universitätsbibliothek Tübingen,4,2022-04-07
Gerhard Jäger,What is a universal? On the explanatory potential of evolutionary game theory in linguistics,2014,['G Jäger'],Formal approaches to semantics and pragmatics,4,2022-04-07
Gerhard Jäger,The proof theory of partial variables,2010,['G Jäger'],Language and logos. Studies in theoretical and computational linguistics …,4,2022-04-07
Gerhard Jäger,"Common grounds, questions and relevance",1997,['G Jäger'],Unpublished paper,4,2022-04-07
Gerhard Jäger,Investigating the potential of ancestral state reconstruction algorithms in historical linguistics,2016,"['G Jäger', ' JM List']",Universitätsbibliothek Tübingen,3,2022-04-07
Gerhard Jäger,Estimating and visualizing language similarities using weighted alignment and force-directed graph layout,2012,['G Jäger'],Proceedings of the EACL joint workshop of LINGVIS & UNCLH,3,2022-04-07
Gerhard Jäger,"Language, games, and evolution: An introduction",2011,"['A Benz', ' C Ebert', ' G Jäger', ' R Rooij']",Language,3,2022-04-07
Paul-Thomas Kandzia,Nonmonotonic Inheritance in Object‐Oriented Deductive Database Languages,2001,"['W May', ' PT Kandzia']", Journal of Logic and Computation,14.0,2022-04-07
Paul-Thomas Kandzia,Course production-quick and effective,2001,"['PT Kandzia', ' G Maass']", NLT/NETTIES,12.0,2022-04-07
Paul-Thomas Kandzia,[BOOK][B] Tutored Assignments Going Online,2002,"['PT Kandzia', ' S Trahasch ']",,6.0,2022-04-07
Paul-Thomas Kandzia,[BOOK][B] E-Learning für die Hochschule,2003,"['PT Kandzia', ' T Ottmann ']",,10.0,2022-04-07
Paul-Thomas Kandzia,Lecture Recording—a Success Story,2013,"['PT Kandzia', ' S Linckels', ' T Ottmann', ' S Trahasch ']",,6.0,2022-04-07
Paul-Thomas Kandzia,How Real is the Virtual University in the Upper Rhine Valley?,2001,"['PT Kandzia', ' T Ottmann']", INTERNATIONAL JOURNAL OF ENGINEERING …,1.0,2022-04-07
Paul-Thomas Kandzia,OMAR-An Online Database for Oriental Manuscripts.,2001,"['M Brückner', ' PT Kandzia']", ICHIM,1.0,2022-04-07
Paul-Thomas Kandzia,E-Learning an Hochschulen–Vom Projekt zum Prozessmanagement,2012,"['S Trahasch', ' PT Kandzia']",,1.0,2022-04-07
Paul-Thomas Kandzia,Organisationskomitee und Workshopleitung,2005,"['H Horz', ' W Hürst', ' T Ottmann', ' C Rensing', ' S Trahasch… ']",,,2022-04-07
Paul-Thomas Kandzia,Videos in der dualen Lehre,,['PT Kandzia'],,,2022-04-07
Ossmane Krini,Principle software reliability analysis with different failure rate models,2009,"['J Börcsök', ' O Krini']", XXII International Symposium on …,11.0,2022-04-07
Ossmane Krini,A New Method to Detect and Correct the Critical Errors and Determine the Software-Reliability in Critical Software-System,2012,"['O Krini', ' J Börcsök']", Journal of Physics: Conference Series,2.0,2022-04-07
Ossmane Krini,Approach to Define the Reliability of Safety-Related Machine Learning Based Functions in Highly Automated Driving,2022,"['P SI', ' O KRINI', ' N MÜLLER…']", Proceedings of CECNet …,,2022-04-07
Ossmane Krini,Unambiguous and Reliable Positioning in the vehicle in terms of Functional Safety and Cyber Security,2018,"['O Krini', ' E Laile']", MATEC Web of Conferences,,2022-04-07
Ossmane Krini,New Tool to Determine the Safety-Parameters Based on Safety Standard,2019,"['O Krini', ' J Börcsök', ' A Moranda', ' T Weiser']", From Research to Application,,2022-04-07
Ossmane Krini,PSEUDO-LABELLING AND TRANSFER LEARNING BASED SPEECH EMOTION RECOGNITION,,"['S Venkateswaran', ' R Böck', ' T Keßler', ' O Krini ']",,,2022-04-07
Ossmane Krini,Innovation for Failure Detection and Correction in Safety-Related Systems Which Based on a New Estimator,2015,"['O Krini', ' J Krini', ' A Krini', ' J Börcsök']", Computational Problems in Science …,,2022-04-07
Ossmane Krini,New contribution to the analysis of stochastic processes for critical systems to increase reliability,2015,"['O Krini', ' J Krini', ' A Krini', ' J Börcsök']", XXV International …,,2022-04-07
Ossmane Krini,Approach to Improving the Reliability Prediction for Software Systems,2015,"['J Krini', ' J Börcsök', ' O Krini', ' A Krini']", International Journal of Applied …,,2022-04-07
Ossmane Krini,Extended approach to selecting a project-specific reliability growth model,2016,"['J Krini', ' A Krini', ' O Krini', ' J Börcsök']", International …,,2022-04-07
Ossmane Krini,Investigation of a reliability prevention model for remanufactured systems in automotive,2015,"['A Krini', ' J Krini', ' O Krini', ' J Börcsök']", XXV International …,,2022-04-07
Ossmane Krini,Approach to predict the software reliability with different methods,2011,"['O Krini', ' J Börcsök']", International Conference on …,,2022-04-07
Ossmane Krini,New Idea to Estimate the Reliability and Failure Probability with quantitative Methods for Critical Applications,2012,"['O Krini', ' J Börcsök']", eMaintenance,,2022-04-07
Ossmane Krini,Tool to derive and calculate safety parameter,2013,"['O Krini', ' J Borcsok']", XXIV International Conference on …,,2022-04-07
Ossmane Krini,New scientific contributions to the prediction of the reliability of critical systems which based on imperfect debugging method and the increase of quality of service,2012,"['O Krini', ' J Börcsök']", IX International Symposium on …,,2022-04-07
Ossmane Krini,New approach to determine the critical number of failure in software systems,2011,"['O Krini', ' J Börcsök']", XXIII International Symposium on …,,2022-04-07
Frank Andreas Krone,Characterisation of the gene cysH and of its product phospho-adenylylsulphate reductase from Escherichia coli,1991,"['FA Krone', ' G Westphal', ' JD Schwenn']", Molecular and General Genetics …,49,2022-04-07
Lukas Latuska,Prokrastination im Studium-eine quantitative Studie zur differenzierten Analyse von Einflussfaktoren,2020,['L Latuska '],,,2022-04-07
Lukas Latuska,Prokrastination im Studium,,['L Latuska '],,,2022-04-07
Lukas Latuska,Schnuppertage und Arbeitsproben als Diagnostik-Tools: Praxisorientierte Leitfäden zur Auswahl von potenziellen Studierenden,,['L Latuska '],,,2022-04-07
Lukas Latuska,Professionelle Personalauswahl mit dem Diagnostik-Beratungs-Center: eTesting mit bestehenden Persönlichkeits-und Intelligenzverfahren und strukturierter …,,"['L Zimmermann', ' L Latuska ']",,,2022-04-07
Michael Lindemann,The pathophysiology of tremor,2001,"['G Deuschl', ' J Raethjen', ' M Lindemann', ' P Krack']",Muscle & Nerve: Official Journal of the American Association of …,514,2022-04-07
Michael Lindemann,The pathophysiology of parkinsonian tremor: a review,2000,"['G Deuschl', ' J Raethjen', ' R Baron', ' M Lindemann', ' H Wilms', ' P Krack']",Journal of neurology,279,2022-04-07
Michael Lindemann,Extracting model equations from experimental data,2000,"['R Friedrich', ' S Siegert', ' J Peinke', ' M Siefert', ' M Lindemann', ' J Raethjen', ' ...']",Physics Letters A,240,2022-04-07
Michael Lindemann,Multiple oscillators are causing parkinsonian and essential tremor,2000,"['J Raethjen', ' M Lindemann', ' H Schmaljohann', ' R Wenzelburger', ' G Pfister', ' ...']",Movement disorders: official journal of the Movement Disorder Society,220,2022-04-07
Michael Lindemann,Determinants of physiologic tremor in a large normal population,2000,"['J Raethjen', ' F Pawlas', ' M Lindemann', ' R Wenzelburger', ' G Deuschl']",Clinical Neurophysiology,212,2022-04-07
Michael Lindemann,Evaluation of smartphone‐based testing to generate exploratory outcome measures in a phase 1 Parkinson's disease clinical trial,2018,"['LM Lipsmeier F', ' Taylor KI', ' Kilchenmann T', ' Wolf D', ' Scotland A', ' Schjodt ...']",Movement Disorders,151,2022-04-07
Michael Lindemann,Corticomuscular coherence in the 6–15 Hz band: is the cortex involved in the generation of physiologic tremor?,2002,"['J Raethjen', ' M Lindemann', ' M Dümpelmann', ' R Wenzelburger', ' H Stolze', ' ...']",Experimental brain research,125,2022-04-07
Michael Lindemann,Adherence and satisfaction of smartphone-and smartwatch-based remote active testing and passive monitoring in people with multiple sclerosis: nonrandomized interventional …,2019,"['L Midaglia', ' P Mulero', ' X Montalban', ' J Graves', ' SL Hauser', ' L Julian', ' ...']",Journal of medical Internet research,56,2022-04-07
Michael Lindemann,Amitriptyline enhances the central component of physiological tremor,2001,"['J Raethjen', ' MR Lemke', ' M Lindemann', ' R Wenzelburger', ' P Krack', ' ...']",Journal of Neurology,52,2022-04-07
Michael Lindemann,Human activity recognition from sensor-based large-scale continuous monitoring of Parkinson’s disease patients,2017,"['WY Cheng', ' A Scotland', ' F Lipsmeier', ' T Kilchenmann', ' L Jin', ' ...']",IEEE/ACM International Conference on Connected Health: Applications …,35,2022-04-07
Michael Lindemann,Delay estimation for cortico-peripheral relations,2001,"['M Lindemann', ' J Raethjen', ' J Timmer', ' G Deuschl', ' G Pfister']",Journal of neuroscience methods,31,2022-04-07
Michael Lindemann,Smartphone-based remote assessment of upper extremity function for multiple sclerosis using the Draw a Shape Test,2020,"['AP Creagh', ' C Simillion', ' A Scotland', ' F Lipsmeier', ' C Bernasconi', ' ...']",Physiological measurement,20,2022-04-07
Michael Lindemann,Look me in the eye: evaluating the accuracy of smartphone-based eye tracking for potential application in autism spectrum disorder research,2019,"['MAR Strobl', ' F Lipsmeier', ' LR Demenescu', ' C Gossens', ' M Lindemann', ' ...']",Biomedical engineering online,19,2022-04-07
Michael Lindemann,Is the rhythm of physiological tremor involved in cortico‐cortical interactions?,2004,"['J Raethjen', ' M Lindemann', ' A Morsnowski', ' M Dümpelmann', ' ...']",Movement disorders: official journal of the Movement Disorder Society,18,2022-04-07
Michael Lindemann,Outcome measures based on digital health technology sensor data: data-and patient-centric approaches,2020,"['KI Taylor', ' H Staunton', ' F Lipsmeier', ' D Nobbs', ' M Lindemann']",npj Digital Medicine,17,2022-04-07
Michael Lindemann,Smartphone-and smartwatch-based remote characterisation of ambulation in multiple sclerosis during the two-minute walk test,2020,"['AP Creagh', ' C Simillion', ' AK Bourke', ' A Scotland', ' F Lipsmeier', ' ...']",IEEE Journal of Biomedical and Health Informatics,15,2022-04-07
Michael Lindemann,Precompetitive Consensus Building to Facilitate the Use of Digital Health Technologies to Support Parkinson Disease Drug Development through Regulatory Science,2020,"['D Stephenson', ' R Alexander', ' V Aggarwal', ' R Badawy', ' L Bain', ' R Bhatnagar', ' ...']",Digital Biomarkers,12,2022-04-07
Michael Lindemann,Gait Characteristics Harvested During a Smartphone-Based Self-Administered 2-Minute Walk Test in People with Multiple Sclerosis: Test-Retest Reliability and Minimum Detectable …,2020,"['AK Bourke', ' A Scotland', ' F Lipsmeier', ' C Gossens', ' M Lindemann']",Sensors,12,2022-04-07
Michael Lindemann,Building a Machine-Learning Framework to Remotely Assess Parkinson's Disease Using Smartphones,2020,"['OY Chén', ' F Lipsmeier', ' H Phan', ' J Prince', ' KI Taylor', ' C Gossens', ' ...']",IEEE Transactions on Biomedical Engineering,10,2022-04-07
Michael Lindemann,"FLOODLIGHT: Smartphone-Based Self-Monitoring Is Accepted by Patients and Provides Meaningful, Continuous Digital Outcomes Augmenting Conventional In-Clinic Multiple Sclerosis …",2019,"['X Montalban', ' P Mulero', ' L Midaglia', ' J Graves', ' SL Hauser', ' L Julian', ' ...']",Neurology Supplement),10,2022-04-07
Michael Lindemann,U-turn speed is a valid and reliable smartphone-based measure of multiple sclerosis-related gait and balance impairment,2021,"['WY Cheng', ' AK Bourke', ' F Lipsmeier', ' C Bernasconi', ' S Belachew', ' ...']",Gait & Posture,9,2022-04-07
Michael Lindemann,Smartphone-based continuous mobility monitoring of Parkinsons disease patients reveals impacts of ambulatory bout length on gait features,2017,"['WY Cheng', ' F Lipsmeier', ' A Scotland', ' A Creagh', ' T Kilchenmann', ' L Jin', ' ...']",IEEE Life Sciences Conference (LSC),9,2022-04-07
Michael Lindemann,A smartphone sensor-based digital outcome assessment of multiple sclerosis,2021,"['X Montalban', ' J Graves', ' L Midaglia', ' P Mulero', ' L Julian', ' M Baker', ' ...']",Multiple Sclerosis Journal,8,2022-04-07
Michael Lindemann,"FLOODLIGHT: Remote Self-Monitoring Is Accepted by Patients and Provides Meaningful, Continuous Sensor-Based Outcomes Consistent With and Augmenting Conventional In-Clinic …",2018,"['X Montalban', ' P Mulero', ' L Midaglia', ' J Graves', ' S Hauser', ' L Julian', ' M Baker', ' ...']",Neurology Supplement),8,2022-04-07
Michael Lindemann,The influence of fringe fields on particle dynamics in the Large Hadron Collider,1999,"['W Wan', ' C Johnstone', ' J Holt', ' M Berz', ' K Makino', ' M Lindemann', ' B Erdélyi']",Nuclear Instruments and Methods in Physics Research Section A: Accelerators …,8,2022-04-07
Michael Lindemann,Deep Learning-Based Human Activity Recognition for Continuous Activity and Gesture Monitoring for Schizophrenia Patients With Negative Symptoms,2020,"['D Umbricht', ' WY Cheng', ' F Lipsmeier', ' A Bamdadian', ' M Lindemann']",Frontiers in Psychiatry,6,2022-04-07
Michael Lindemann,Large-Scale Continuous Mobility Monitoring of Parkinson’s Disease Patients Using Smartphones,2017,"['WY Cheng', ' F Lipsmeier', ' A Creigh', ' A Scotland', ' T Kilchenmann', ' L Jin', ' ...']",International Conference on Wireless Mobile Communication and Healthcare,6,2022-04-07
Michael Lindemann,Successful passive monitoring of early-stage Parkinson’s disease patient mobility in a Phase I RG7935/PRX002 clinical trial with smartphone sensors,2017,"['F Lipsmeier', ' IF Garcia', ' D Wolf', ' T Kilchenmann', ' A Scotland', ' ...']",Age (y),6,2022-04-07
Michael Lindemann,Quantifying bioactivity on a large scale: quality assurance and analysis of multiparametric ultra-HTS data,2005,"['S Heyse', ' A Brodte', ' O Bruttger', ' O Duerr', ' T Freeman', ' T Jung', ' M Lindemann', ' ...']",JALA: Journal of the Association for Laboratory Automation,6,2022-04-07
Michael Lindemann,Differential algebra based magnetic field computations and accurate fringe field maps,2000,"['B Erdelyi', ' M Lindemann', ' M Berz']",APS,6,2022-04-07
Michael Lindemann,The Digital-HD study: Smartphone-Based Remote Testing to Assess Cognitive and Motor Symptoms in Huntington’s Disease (1816),2020,"['R Tortelli', ' C Simillion', ' F Lipsmeier', ' T Kilchenmann', ' FB Rodrigues', ' ...']",Neurology Supplement),4,2022-04-07
Michael Lindemann,Preliminary Reliability and Validity of a Novel Digital Biomarker Smartphone Application to Assess Cognitive and Motor Symptoms in Huntington’s Disease (HD)(P1. 8-042),2019,"['F Lipsmeier', ' C Simillion', ' A Bamdadian', ' A Smith', ' S Schobel', ' C Czech', ' ...']",Neurology Supplement),4,2022-04-07
Michael Lindemann,Enabling efficient use of digital health technologies to support Parkinson's disease drug development through precompetitive collaboration,2019,"['JM Cedarbaum', ' K Taylor', ' D Hill', ' R Alexander', ' Y Luo', ' R Rubens', ' N Zach', ' ...']",American Society for Clinical Pharmacology & Therapeutics (ASCPT) Meeting,4,2022-04-07
Michael Lindemann,"Large-scale, comprehensive quality control and analysis of high-throughput screening data",2003,"['S Reimann', ' M Lindemann', ' B Rinn', ' O Lefèvre', ' S Heyse']",European BioPharmaceutical Review,4,2022-04-07
Michael Lindemann,Patient Recruitment 2.0: Become a Partner in the Patient Journey Using Digital Media,2016,"['M Lindemann', ' T Freeman', ' T Kilchenmann', ' S Harrison', ' M Chan', ' ...']",JMIR research protocols,3,2022-04-07
Michael Lindemann,Developing a Digital Solution for Remote Assessment in Multiple Sclerosis: From Concept to Software as a Medical Device,2021,"['A van der Walt', ' H Butzkueven', ' RK Shin', ' L Midaglia', ' L Capezzuto', ' ...']",Brain Sciences,2,2022-04-07
Michael Lindemann,PASADENA: A Phase 2 study to evaluate the safety and efficacy of prasinezumab in early Parkinson's disease; Part 1 Week-52 results,2020,"['G Pagano', ' K Taylor', ' J Cabrera', ' M Marchesi', ' W Zago', ' R Tripuraneni', ' ...']",MOVEMENT DISORDERS,2,2022-04-07
Michael Lindemann,"Reliability, Feasibility and Validity of a Novel Digital Monitoring Platform Assessing Cognitive and Motor Symptoms in People with Stage I and II Huntington's Disease (HD)",2019,"['F Lipsmeier', ' C Simillion', ' A Bamdadian', ' A Smith', ' S Schobel', ' C Gossens', ' ...']",Neurotherapeutics,2,2022-04-07
Michael Lindemann,Digital biomarkers for cognition and movement diseases or disorders,2019,"['M Baker', ' SM Belachew', ' C Gossens', ' M Lindemann']",US Patent App.,2,2022-04-07
Michael Lindemann,"FLOODLIGHT Open-A global, prospective, open-access study to better understand multiple sclerosis using smartphone technology",2019,"['J van Beek', ' R Freitas', ' C Bernasconi', ' X Montalban', ' H Butzkueven', ' ...']",Proceedings of the Annual Meeting of the Consortium of Multiple Sclerosis …,2,2022-04-07
Michael Lindemann,A comprehensive digital biomarker active testing and passive monitoring suite for the remote and frequent assessment of motor symptom progression in Parkinson's disease,2018,"['K Taylor', ' R Postuma', ' F Boess', ' F Lipsmeier', ' T Kilchenmann', ' L Verselis', ' ...']",MOVEMENT DISORDERS,2,2022-04-07
Michael Lindemann,"F61 Digital, high-frequency, long-term monitoring of motor and non-motor symptoms in huntington’s disease (hd) patients",2018,"['F Lipsmeier', ' WY Cheng', ' D Wolf', ' YP Zhang', ' T Kilchenmann', ' A Bamdadian', ' ...']",Journal of Neurology,2,2022-04-07
Michael Lindemann,Interim analysis from FLOODLIGHT: a prospective pilot study to evaluate the feasibility of conducting remote patient monitoring with the use of digital technology in patients …,2017,"['P Mulero', ' L Midaglia', ' X Montalban', ' J Graves', ' SL Hauser', ' L Julian', ' ...']",Joint ECTRIMS–ACTRIMS Meeting. Paris,2,2022-04-07
Michael Lindemann,Big Data im demografieorientierten Personalmanagement,2016,['M Lindemann'],Demografie Exzellenz,2,2022-04-07
Michael Lindemann,Differential algebra based magnetic field computations and accurate fringe field maps,2015,"['B Erdélyi', ' M Berz', ' M Lindemann']",Вестник Санкт-Петербургского университета. Серия Прикладная математика …,,2022-04-07
Michael Lindemann,Differential algebra based magnetic field computations and accurate fringe field maps,2015,"['E Bela', ' B Martin', ' L Michael']",Вестник Санкт-Петербургского университета. Прикладная математика …,2,2022-04-07
Michael Lindemann,Rigorous field analysis of superconducting magnets and the influence on nonlinear dynamics in particle accelerators,1998,['M Lindemann'],Michigan State University,2,2022-04-07
Michael Lindemann,Prasinezumab reduced progression of Parkinson's disease motor features measured by Roche PD Mobile Application v2 sensor features: PASADENA Phase II Part 1,2021,"['K Taylor', ' F Lipsmeier', ' E Volkova-Volkmar', ' D Rukina', ' JA Cabrera', ' ...']",MOVEMENT DISORDERS,1,2022-04-07
Michael Lindemann,Interpretable deep learning for the remote characterisation of ambulation in multiple sclerosis using smartphones,2021,"['AP Creagh', ' F Lipsmeier', ' M Lindemann', ' MD Vos']",Scientific Reports,1,2022-04-07
Michael Lindemann,"A Phase II Randomized, Double-Blind, Placebo-Controlled Study of the Efficacy, Safety, and Tolerability of Arbaclofen Administered for the Treatment of Social Function in …",2021,"['M Parellada', ' M Palmer', ' V Parlatini', ' A San José Cáceres', ' R Delorme', ' ...']",Frontiers in Psychiatry,1,2022-04-07
