AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_PUBLISHER,PUB_CITATIONS,UPDATED
Dirk Schwarzer,Collisional deactivation of vibrationally highly excited azulene in compressed liquids and supercritical fluids,1996,"['D Schwarzer', ' J Troe', ' M Votsmeier…']", The Journal of chemical …,161.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Methylation of lysine 9 in histone H3 directs alternative modes of highly dynamic interaction of heterochromatin protein hHP1β with the nucleosome,2012,"['F Munari', ' S Soeroes', ' HM Zenn', ' A Schomburg…']", Journal of Biological …,72.0,2022-04-20
Dirk Schwarzer,Dual lysine and N‐terminal acetyltransferases reveal the complexity underpinning protein acetylation,2020,"['WV Bienvenut', ' A Brünje', ' JB Boyer…']", Molecular systems …,19.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] The elusive abnormal CO2 insertion enabled by metal-ligand cooperative photochemical selectivity inversion,2018,"['F Schneck', ' J Ahrens', ' M Finger', ' AC Stückl…']", Nature …,41.0,2022-04-20
Dirk Schwarzer,Chloroplast Acetyltransferase NSI Is Required for State Transitions in Arabidopsis thaliana,2018,"['MM Koskela', ' A Brünje', ' A Ivanauskaite…']", The Plant …,41.0,2022-04-20
Dirk Schwarzer,Mid-infrared laser-induced fluorescence with nanosecond time resolution using a superconducting nanowire single-photon detector: New technology for molecular …,2017,"['L Chen', ' D Schwarzer', ' VB Verma…']", Accounts of Chemical …,46.0,2022-04-20
Dirk Schwarzer,Observation of an isomerizing double-well quantum system in the condensed phase,2020,"['JA Lau', ' A Choudhury', ' C Li', ' D Schwarzer', ' VB Verma…']", Science,21.0,2022-04-20
Dirk Schwarzer,The Arabidopsis Nα‐acetyltransferase NAA60 locates to the plasma membrane and is vital for the high salt stress response,2020,"['E Linster', ' D Layer', ' WV Bienvenut', ' TV Dinh…']", New …,16.0,2022-04-20
Dirk Schwarzer,Asymmetric Disulfanylbenzamides as Irreversible and Selective Inhibitors of Staphylococcus aureus Sortase A,2020,"['F Barthels', ' G Marincola', ' T Marciniak…']", …,16.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Exploring the impact of different thioesterase domains for the design of hybrid peptide synthetases,2001,"['D Schwarzer', ' HD Mootz', ' MA Marahiel']", Chemistry & biology,88.0,2022-04-20
Dirk Schwarzer,Protein kinase structure and function analysis with chemical tools,2005,"['K Shen', ' AC Hines', ' D Schwarzer', ' KA Pickin…']", Biochimica et Biophysica …,78.0,2022-04-20
Dirk Schwarzer,Vibrational relaxation lifetime of a physisorbed molecule at a metal surface,2019,"['S Kumar', ' H Jiang', ' M Schwarzer', ' A Kandratsenka…']", Physical Review Letters,18.0,2022-04-20
Dirk Schwarzer,Excited-State Dynamics of [Ru(S–Sbpy)(bpy)2]2+ to Form Long-Lived Localized Triplet States,2021,"['M Heindl', ' J Hongyan', ' SA Hua', ' M Oelschlegel…']", Inorganic …,8.0,2022-04-20
Dirk Schwarzer,Site-specific mapping and time-resolved monitoring of lysine methylation by high-resolution NMR spectroscopy,2012,"['FX Theillet', ' S Liokatis', ' JO Jost', ' B Bekei…']", Journal of the …,51.0,2022-04-20
Dirk Schwarzer,Kinetics of NH3 Desorption and Diffusion on Pt: Implications for the Ostwald Process,2021,"['D Borodin', ' I Rahinov', ' O Galparsoro…']", Journal of the …,3.0,2022-04-20
Dirk Schwarzer,Desymmetrization of an Octahedral Coordination Complex Inside a Self‐Assembled Exoskeleton,2016,"['MD Johnstone', ' EK Schwarze', ' J Ahrens…']", … A European Journal,39.0,2022-04-20
Dirk Schwarzer,NMR profiling of histone deacetylase and acetyl-transferase activities in real time,2011,"['A Dose', ' S Liokatis', ' FX Theillet', ' P Selenko…']", ACS chemical …,61.0,2022-04-20
Dirk Schwarzer,Engineered sortases in peptide and protein chemistry,2021,"['C Freund', ' D Schwarzer']", ChemBioChem,11.0,2022-04-20
Dirk Schwarzer,Transporting and concentrating vibrational energy to promote isomerization,2021,"['JA Lau', ' L Chen', ' A Choudhury', ' D Schwarzer', ' VB Verma…']", Nature,6.0,2022-04-20
Dirk Schwarzer,Quantitative assessment of protein interaction with methyl-lysine analogues by hybrid computational and experimental approaches,2012,"['D Seeliger', ' S Soeroes', ' R Klingberg…']", ACS chemical …,49.0,2022-04-20
Dirk Schwarzer,Associative desorption of hydrogen isotopologues from copper surfaces: characterization of two reaction mechanisms,2018,"['S Kaufmann', ' Q Shuai', ' DJ Auerbach…']", The Journal of …,22.0,2022-04-20
Dirk Schwarzer,Cognitive-behavioral therapy in the pre-psychotic phase: an exploratory study,2005,"['A Bechdolf', ' V Veith', ' D Schwarzer', ' M Schormann…']", Psychiatry …,85.0,2022-04-20
Dirk Schwarzer,Photochemical Properties of Re(CO)3 Complexes with and without a Local Proton Source and Implications for CO2 Reduction Catalysis,2020,"['LA Paul', ' NC Röttcher', ' J Zimara', ' JH Borter…']", …,6.0,2022-04-20
Dirk Schwarzer,Synthetic histone code,2015,"['W Fischle', ' HD Mootz', ' D Schwarzer']", Current opinion in chemical biology,32.0,2022-04-20
Dirk Schwarzer,Measuring transient reaction rates from nonstationary catalysts,2020,"['D Borodin', ' K Golibrzuch', ' M Schwarzer', ' J Fingerhut…']", ACS …,8.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Interaction studies and alanine scanning analysis of a semi-synthetic split intein reveal thiazoline ring formation from an intermediate of the protein splicing …,2008,"['C Ludwig', ' D Schwarzer', ' HD Mootz']", Journal of Biological Chemistry,63.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Cellular stability of serotonin N-acetyltransferase conferred by phosphonodifluoromethylene alanine (Pfa) substitution for Ser-205,2005,"['W Zheng', ' D Schwarzer', ' A LeBeau', ' JL Weller…']", Journal of Biological …,59.0,2022-04-20
Dirk Schwarzer,Real-Time Probing of Intramolecular Vibrational Energy Redistribution and Intermolecular Vibrational Energy Transfer of Selectively Excited CH2I2 Molecules in …,2001,"['A Charvat', ' J Aβmann', ' B Abel…']", The Journal of Physical …,68.0,2022-04-20
Dirk Schwarzer,Time-Resolved Spectroscopy of Photoinduced Electron Transfer in Dinuclear and Tetranuclear Fe/Co Prussian Blue Analogues,2020,"['J Zimara', ' H Stevens', ' R Oswald', ' S Demeshko…']", Inorganic …,6.0,2022-04-20
Dirk Schwarzer,OH-Stretch Vibrational Relaxation of HOD in Liquid to Supercritical D2O,2006,"['D Schwarzer', ' J Lindner…']", The Journal of Physical …,62.0,2022-04-20
Dirk Schwarzer,Evidence for Electron–Hole Pair Excitation in the Associative Desorption of H2 and D2 from Au(111),2017,"['Q Shuai', ' S Kaufmann', ' DJ Auerbach…']", The Journal of …,21.0,2022-04-20
Dirk Schwarzer,Differentially Isotope‐Labeled Nucleosomes To Study Asymmetric Histone Modification Crosstalk by Time‐Resolved NMR Spectroscopy,2016,"['S Liokatis', ' R Klingberg', ' S Tan…']", Angewandte …,27.0,2022-04-20
Dirk Schwarzer,Identification of sortase substrates by specificity profiling,2017,"['L Schmohl', ' J Bierlmeier', ' N von Kügelgen', ' L Kurz…']", Bioorganic & Medicinal …,21.0,2022-04-20
Dirk Schwarzer,NO Binding Energies to and Diffusion Barrier on Pd Obtained with Velocity-Resolved Kinetics,2021,"['D Borodin', ' I Rahinov', ' J Fingerhut…']", The Journal of …,2.0,2022-04-20
Dirk Schwarzer,DRP1 interacts directly with BAX to induce its activation and apoptosis,2022,"['A Jenner', ' A Peña‐Blanco', ' R Salvador‐Gallego…']", The EMBO …,,2022-04-20
Dirk Schwarzer,Engineering sortase A by screening a second‐generation library using phage display,2017,"['L Schmohl', ' J Bierlmeier', ' F Gerth…']", Journal of Peptide …,19.0,2022-04-20
Dirk Schwarzer,Random Force in Molecular Dynamics with Electronic Friction,2021,"['N Hertl', ' R Martin']",Barrios,3.0,2022-04-20
Dirk Schwarzer,Nonequilibrium molecular dynamics simulations of vibrational energy relaxation of HOD in,2009,"['A Kandratsenka', ' J Schroeder…']", The Journal of …,37.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Examining histone modification crosstalk using immobilized libraries established from ligation-ready nucleosomes,2020,"['DA Pelaz', ' Z Yerkesh', ' S Kirchgäßner', ' H Mahler…']", Chemical …,5.0,2022-04-20
Dirk Schwarzer,Relating linear vibrational spectroscopy to condensed-phase hydrogen-bonded structures: Liquid-to-supercritical water,2008,"['A Kandratsenka', ' D Schwarzer…']", The Journal of chemical …,40.0,2022-04-20
Dirk Schwarzer,The Alzheimer's disease related tau protein as a new target for chemical protein engineering,2012,"['M Broncel', ' E Krause', ' D Schwarzer…']", … A European Journal,31.0,2022-04-20
Dirk Schwarzer,The photochemical route to octahedral iron (V). Primary processes and quantum yields from ultrafast mid-infrared spectroscopy,2014,"['H Vennekate', ' D Schwarzer…']", Journal of the …,25.0,2022-04-20
Dirk Schwarzer,Mutational analysis of a type II thioesterase associated with nonribosomal peptide synthesis,2004,"['U Linne', ' D Schwarzer', ' GN Schroeder…']", European journal of …,51.0,2022-04-20
Dirk Schwarzer,Molecular dynamics simulation of heat conduction through a molecular chain,2009,"['C Schröder', ' V Vikhrenko…']", The Journal of Physical …,37.0,2022-04-20
Dirk Schwarzer,"[HTML][HTML] Differential Contribution of the Repeats to Heparin Binding of HBHA, a Major Adhesin of Mycobacterium tuberculosis",2012,"['P Lebrun', ' D Raze', ' B Fritzinger', ' JM Wieruszeski…']", PLoS …,31.0,2022-04-20
Dirk Schwarzer,Energy relaxation versus spectral diffusion of the OH-stretching vibration of HOD in liquid-to-supercritical deuterated water,2005,"['D Schwarzer', ' J Lindner', ' P Vöhringer']", The Journal of chemical …,42.0,2022-04-20
Dirk Schwarzer,Negative regulation of a protein tyrosine phosphatase by tyrosine phosphorylation,2006,"['D Schwarzer', ' Z Zhang', ' W Zheng…']", Journal of the American …,44.0,2022-04-20
Dirk Schwarzer,OD stretch vibrational relaxation of HOD in liquid to supercritical,2009,"['T Schäfer', ' J Lindner', ' P Vöhringer…']", The Journal of chemical …,34.0,2022-04-20
Dirk Schwarzer,The Photochemistry of [FeIIIN3(cyclam‐ac)]PF6 at 266 nm,2012,"['J Torres‐Alacan', ' O Krahe', ' AC Filippou…']", … A European Journal,28.0,2022-04-20
Dirk Schwarzer,Revealing Hot and Long-Lived Metastable Spin States in the Photoinduced Switching of Solvated Metallogrid Complexes with Femtosecond Optical and X-ray …,2020,"['MA Naumova', ' A Kalinko', ' JWL Wong…']", The journal of …,6.0,2022-04-20
Dirk Schwarzer,Probing intein-catalyzed thioester formation by unnatural amino acid substitutions in the active site,2012,"['D Schwarzer', ' C Ludwig', ' IV Thiel', ' HD Mootz']", Biochemistry,28.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Beyond histones: new substrate proteins of lysine deacetylases in Arabidopsis nuclei,2018,"['M Füßl', ' I Lassowskat', ' G Née', ' MM Koskela…']", Frontiers in plant …,13.0,2022-04-20
Dirk Schwarzer,Intramolecular vibrational redistribution and energy relaxation in solution: a molecular dynamics approach,2002,"['G Käb', ' C Schröder', ' D Schwarzer']", Physical Chemistry Chemical …,44.0,2022-04-20
Dirk Schwarzer,Interrogating substrate selectivity and composition of endogenous histone deacetylase complexes with chemical probes,2016,"['A Dose', ' J Sindlinger', ' J Bierlmeier…']", Angewandte Chemie …,18.0,2022-04-20
Dirk Schwarzer,Femtosecond dynamics of intramolecular charge transfer in 4-dimethylamino-4′-cyanostilbene in polar solvents,1996,['N Eilers'],König,50.0,2022-04-20
Dirk Schwarzer,Ultrafast primary processes of an iron-(iii) azido complex in solution induced with 266 nm light,2012,"['H Vennekate', ' D Schwarzer', ' J Torres']",,23.0,2022-04-20
Dirk Schwarzer,Analysis of phosphorylation-dependent protein–protein interactions of histone H3,2015,"['R Klingberg', ' JO Jost', ' M Schümann…']", ACS chemical …,19.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Ordering a rhenium catalyst on Ag (001) through molecule-surface step interaction,2022,"['O Bunjes', ' LA Paul', ' X Dai', ' H Jiang', ' T Claus…']", Communications …,,2022-04-20
Dirk Schwarzer,Spin-Forbidden Carbon–Carbon Bond Formation in Vibrationally Excited α-CO,2022,"['JA DeVine', ' A Choudhury', ' JA Lau…']", The Journal of …,,2022-04-20
Dirk Schwarzer,Investigating deformylase and deacylase activity of mammalian and bacterial sirtuins,2016,"['J Seidel', ' C Klockenbusch', ' D Schwarzer']", ChemBioChem,17.0,2022-04-20
Dirk Schwarzer,In-cell NMR in mammalian cells: part 1,2012,"['B Bekei', ' HM Rose', ' M Herzig', ' A Dose…']", Intrinsically Disordered …,24.0,2022-04-20
Dirk Schwarzer,Sortase‐Mediated Multi‐Fragment Assemblies by Ligation Site Switching,2022,"['J Bierlmeier', ' M Álvaro‐Benito…']", Angewandte Chemie …,,2022-04-20
Dirk Schwarzer,Probing chromatin-modifying enzymes with chemical tools,2016,"['W Fischle', ' D Schwarzer']", ACS Chemical Biology,15.0,2022-04-20
Dirk Schwarzer,Exploring the light-induced dynamics in solvated metallogrid complexes with femtosecond pulses across the electromagnetic spectrum,2020,"['MA Naumova', ' A Kalinko', ' JWL Wong…']", The Journal of …,5.0,2022-04-20
Dirk Schwarzer,The coverage dependence of the infrared absorption of CO adsorbed to NaCl (100),2020,"['JA Lau', ' AM Schönemann', ' D Schwarzer…']", The Journal of …,3.0,2022-04-20
Dirk Schwarzer,The symmetric tetravalent sulfhydryl-specific linker NATBA facilitates a combinatorial “tool kit” strategy for phage display-based selection of functionalized bicyclic …,2018,"['C Ernst', ' J Sindlinger', ' D Schwarzer', ' P Koch…']", ACS …,10.0,2022-04-20
Dirk Schwarzer,ND-stretching vibrational energy relaxation of  in liquid-to-supercritical ammonia studied by femtosecond midinfrared spectroscopy,2008,"['T Schäfer', ' D Schwarzer', ' J Lindner…']", The Journal of chemical …,21.0,2022-04-20
Dirk Schwarzer,Semisynthesis of proteins using split inteins,2009,"['C Ludwig', ' D Schwarzer', ' J Zettler', ' D Garbe…']", Methods in …,17.0,2022-04-20
Dirk Schwarzer,Probing the acetylation code of histone H 4,2013,"['D Lang', ' M Schümann', ' K Gelato', ' W Fischle…']", …,15.0,2022-04-20
Dirk Schwarzer,Chemo‐enzymatic three‐fragment assembly of semisynthetic proteins,2014,"['L Schmohl', ' D Schwarzer']", Journal of peptide science,13.0,2022-04-20
Dirk Schwarzer,Detecting chirality in mixtures using nanosecond photoelectron circular dichroism,2022,"['S Ranecky', ' GB Park', ' PC Samartzis…']", Physical Chemistry …,1.0,2022-04-20
Dirk Schwarzer,Unravelling the ultrafast photodecomposition mechanism of dibenzoyl peroxide in solution by time-resolved IR spectroscopy,2008,"['C Reichardt', ' J Schroeder', ' P Vöhringer…']", Physical Chemistry …,18.0,2022-04-20
Dirk Schwarzer,Equilibrium and mid-infrared driven vibrational dynamics of artificial hydrogen-bonded networks,2009,"['J Seehusen', ' D Schwarzer', ' J Lindner…']", Physical Chemistry …,18.0,2022-04-20
Dirk Schwarzer,The ν6 fundamental frequency of the  state of formaldehyde and Coriolis perturbations in the 3ν4 level,2016,"['GB Park', ' BC Krüger', ' S Meyer…']", The Journal of …,10.0,2022-04-20
Dirk Schwarzer,Nonexponential Unimolecular Decay of Jet-Cooled NO2: Comparison of Time-Resolved Measurements and Quantum Mechanical Calculations,2000,"['B Kirmse', ' B Abel', ' D Schwarzer…']", The Journal of …,25.0,2022-04-20
Dirk Schwarzer,Microscopic description of vibrational energy relaxation in supercritical fluids: On the dominance of binary solute–solvent contributions,2001,"['VS Vikhrenko', ' D Schwarzer', ' J Schroeder']", Physical Chemistry …,31.0,2022-04-20
Dirk Schwarzer,Molecular dynamics modeling of cooling of vibrationally highly excited carbon dioxide produced in the photodissociation of organic peroxides in solution,2005,"['A Kandratsenka', ' J Schroeder', ' D Schwarzer…']", Physical Chemistry …,15.0,2022-04-20
Dirk Schwarzer,A multiplexed NMR-reporter approach to measure cellular kinase and phosphatase activities in real-time,2015,"['R Thongwichian', ' J Kosten', ' U Benary…']", Journal of the …,13.0,2022-04-20
Dirk Schwarzer,Chemical tools in chromatin research,2010,['D Schwarzer'], Journal of Peptide Science,17.0,2022-04-20
Dirk Schwarzer,Probing the recognition of post-translational modifications by combining sortase-mediated ligation and phage-assisted selection,2013,"['T Teschke', ' B Geltinger', ' A Dose', ' C Freund…']", ACS Chemical …,13.0,2022-04-20
Dirk Schwarzer,Spectroscopy and dynamics of jet-cooled 4-dimethylamino-4′-cyanostilbene in the S1 state,1995,"['R Daum', ' T Hansson', ' R Nörenberg', ' D Schwarzer…']", Chemical physics …,20.0,2022-04-20
Dirk Schwarzer,Vibrational energy relaxation in classical fluids. I. High-frequency spectra in gases,2002,"['D Schwarzer', ' M Teubner']", The Journal of chemical physics,26.0,2022-04-20
Dirk Schwarzer,Primary light-induced reaction steps of reversibly photoswitchable fluorescent protein Padron0. 9 investigated by femtosecond spectroscopy,2015,"['A Walter', ' M Andresen', ' S Jakobs…']", The Journal of …,9.0,2022-04-20
Dirk Schwarzer,Femtosecond IR Spectroscopy of Peroxycarbonate Photodecomposition:  S1-Lifetime Determines Decarboxylation Rate,2007,"['C Reichardt', ' J Schroeder…']", The Journal of Physical …,11.0,2022-04-20
Dirk Schwarzer,Multiplex detection of collisional energy transfer using KCSFI,2005,"['H Frerichs', ' T Lenzer', ' K Luther…']", Physical Chemistry …,13.0,2022-04-20
Dirk Schwarzer,Semisynthesis and initial characterization of sortase A mutants containing selenocysteine and homocysteine,2015,"['L Schmohl', ' FR Wagner', ' M Schümann', ' E Krause…']", Bioorganic & Medicinal …,9.0,2022-04-20
Dirk Schwarzer,Ultrafast IR spectroscopy of photo-induced electron transfer in self-assembled donor–acceptor coordination cages,2017,"['J Ahrens', ' M Frank', ' GH Clever…']", Physical Chemistry …,7.0,2022-04-20
Dirk Schwarzer,Facile synthesis of colorimetric histone deacetylase substrates,2012,"['A Dose', ' JO Jost', ' AC Spieß', ' P Henklein…']", Chemical …,8.0,2022-04-20
Dirk Schwarzer,Peptide‐Based 2‐Aminophenylamide Probes for Targeting Endogenous Class I Histone Deacetylase Complexes,2019,"['J Seidel', ' T Meisinger', ' J Sindlinger', ' P Pieloch…']", …,3.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Chemically monoubiquitinated PEX5 binds to the components of the peroxisomal docking and export machinery,2018,"['V Hagmann', ' S Sommer', ' P Fabian', ' J Bierlmeier…']", Scientific reports,5.0,2022-04-20
Dirk Schwarzer,A free electron laser-based 1+ 1′ Resonance-Enhanced Multiphoton Ionization scheme for rotationally resolved detection of OH radicals with correct relative …,2021,"['J Quan', ' Y Chang', ' Z Li', ' Y Zhao', ' Z Luo', ' Y Wu…']", Journal of Molecular …,,2022-04-20
Dirk Schwarzer,Vibrational energy relaxation in classical fluids. II. High-frequency spectra in liquids,2003,"['M Teubner', ' D Schwarzer']", The Journal of chemical physics,13.0,2022-04-20
Dirk Schwarzer,Vibrational energy relaxation of the ND-stretching vibration of NH 2 D in liquid NH3,2012,"['T Schäfer', ' A Kandratsenka', ' P Vöhringer…']", Physical Chemistry …,7.0,2022-04-20
Dirk Schwarzer,The photodecomposition mechanism of tert-butyl-9-methylfluorene-9-percarboxylate: new insight from femtosecond IR spectroscopy,2008,"['C Reichardt', ' J Schroeder', ' D Schwarzer']", Physical Chemistry Chemical …,8.0,2022-04-20
Dirk Schwarzer,Generation of ultra-short hydrogen atom pulses by bunch-compression photolysis,2014,"['S Kaufmann', ' D Schwarzer', ' C Reichardt…']", Nature …,5.0,2022-04-20
Dirk Schwarzer,Sound-driven fluid dynamics in pressurized carbon dioxide,2010,"['MM van Iersel', ' R Mettin', ' NE Benes…']", The Journal of …,6.0,2022-04-20
Dirk Schwarzer,Mode-specific energy absorption by solvent molecules during CO 2 vibrational cooling,2007,"['A Kandratsenka', ' J Schroeder', ' D Schwarzer…']", Physical Chemistry …,7.0,2022-04-20
Dirk Schwarzer,[HTML][HTML] Switching Between Bicyclic and Linear Peptides—The Sulfhydryl-Specific Linker TPSMB Enables Reversible Cyclization of Peptides,2018,"['C Ernst', ' J Heidrich', ' C Sessler', ' J Sindlinger…']", Frontiers in …,4.0,2022-04-20
Dirk Schwarzer,Sortase‐vermittelte Multi‐Fragment‐Kopplung durch Ligationsstellen‐Schaltung,2022,"['J Bierlmeier', ' M Álvaro‐Benito', ' M Scheffler…']", Angewandte …,,2022-04-20
Dirk Schwarzer,Photodissociation of tetraphenylhydrazine in compressed liquid solvents,1995,"['A Meyer', ' L Nikowa', ' J Schroeder', ' D Schwarzer…']", Faraday …,6.0,2022-04-20
Dirk Schwarzer,Hacking the genetic code of mammalian cells,2009,['D Schwarzer'], ChemBioChem,5.0,2022-04-20
Dirk Schwarzer,Probing the structure–activity relationship of endogenous histone deacetylase complexes with immobilized peptide‐inhibitors,2016,"['J Sindlinger', ' J Bierlmeier', ' LC Geiger…']", Journal of Peptide …,3.0,2022-04-20
Dirk Schwarzer,Chemoselektive Ligations‐und Modifikationsstrategien für Peptide und Proteine,2008,"['CPR Hackenberger', ' D Schwarzer']", Angewandte Chemie,14.0,2022-04-20
Dirk Schwarzer,Photophysics and photochemistry of an asymmetrically substituted diazene: A suitable cage effect probe,2009,"['PA Hoijemberg', ' J Zerbs', ' C Reichardt…']", The Journal of …,3.0,2022-04-20
Dirk Schwarzer,Chromatin chemistry goes cellular,2015,"['W Fischle', ' D Schwarzer', ' HD Mootz']", Nature Chemistry,2.0,2022-04-20
Dirk Schwarzer,Semisynthese. Chemie mit den Molekülen der Natur,2010,"['HD Arndt', ' C Hackenberger…']", Chemie in unserer …,7.0,2022-04-20
Dirk Schwarzer,Condensed phase isomerization through tunneling gateways,2021,"['A Wodtke', ' A Choudhury', ' J DeVine', ' S Sinha', ' J Lau… ']",,,2022-04-20
Dirk Schwarzer,Lysin-Acetylierung: eine altbekannte Proteinmodifikation in neuem Licht,2013,"['I Finkemeier', ' D Schwarzer']", BIOspektrum,4.0,2022-04-20
Dirk Schwarzer,Semisynthesis and optimization of G protein‐coupled receptor mimics,2014,"['S Abel', ' B Geltinger', ' N Heinrich', ' D Michl…']", Journal of Peptide …,1.0,2022-04-20
Dirk Schwarzer,Quantum chemical characterization of low-lying excited states of an aryl peroxycarbonate: mechanistic implications for photodissociation,2010,"['S Olsen', ' D Schwarzer', ' J Troe…']", The Journal of Physical …,1.0,2022-04-20
Dirk Schwarzer,Kinetics of NH₃ Desorption and Diffusion on Pt: Implications for the Ostwald Process,2021,"['D Borodin', ' I Rahinov', ' O Galparsoro', ' J Fingerhut… ']",,,2022-04-20
Dirk Schwarzer,Untersuchung der Substratselektivität und Zusammensetzung endogener Histondeacetylase‐Komplexe durch chemische Sonden,2016,"['A Dose', ' J Sindlinger', ' J Bierlmeier…']", Angewandte …,2.0,2022-04-20
Dirk Schwarzer,Chemistry meets epigenetics: from chromatin tools to small molecules affecting the readout of our genomes,2018,"['W Fischle', ' D Schwarzer ']",,,2022-04-20
Dirk Schwarzer,Correction to “Evidence for Electron–Hole Pair Excitation in the Associative Desorption of H2 and D2 from Au(111)”,2018,"['Q Shuai', ' S Kaufmann', ' DJ Auerbach…']", The Journal of …,,2022-04-20
Dirk Schwarzer,Ultra-sensitive mid-infrared emission spectrometer using a WSi superconducting nanowire single-photon detector,2018,"['V Verma', ' M Stevens', ' R Mirin', ' SW Nam', ' L Chen… ']",,,2022-04-20
Dirk Schwarzer,Cover Picture: The Alzheimer's Disease Related Tau Protein as a New Target for Chemical Protein Engineering (Chem. Eur. J. 9/2012),2012,"['M Broncel', ' E Krause', ' D Schwarzer…']", … A European Journal,,2022-04-20
Dirk Schwarzer,Congratulations to Jürgen Troe,2015,"['B Abel', ' D Schwarzer', ' KM Weitzel']", Zeitschrift für Physikalische …,,2022-04-20
Dirk Schwarzer,Femtosecond Infrared Spectroscopy of Aroylperoxide Photofragmentation–Site Selective Decarboxylation,2015,"['H Vennekate', ' C Reichardt', ' A Walter…']", Zeitschrift für …,,2022-04-20
Dirk Schwarzer,Femtosecond mid-infrared spectroscopy of vibrational energy transfer in liquid-to-supercritical ammonia,,"['J Lindner', ' T Schäfer', ' D Schwarzer', ' P Vöhringer ']",,,2022-04-20
Dirk Schwarzer,Femtosecond Infrared Spectroscopy of HOD in Liquid to Supercritical Heavy Water,2006,"['J Lindner', ' P Vöhringer…']", … Conference on Ultrafast …,,2022-04-20
Dirk Schwarzer,Ultrafast Vibrational Dynamics in Quasi-Linear Arrays of Hydrogen-Bonds Explored by 2DIR-Spectroscopy,2010,"['S Knop', ' J Seehusen', ' J Lindner…']", International …,,2022-04-20
Dirk Schwarzer,Femtosecond UV-pump mid-IR probe spectroscopy of the ultrafast photodissociation of azide radicals from an azidoiron (III) complex,2013,"['H Vennekate', ' D Schwarzer…']", EPJ Web of …,,2022-04-20
Dirk Schwarzer,A Chemical Toolbox for Lysine Deacetylases,2015,['D Schwarzer'], The FASEB Journal,,2022-04-20
Dirk Schwarzer,Vibrational Energy Relaxation in Liquid-to-Supercritical Ammonia Studied by Femtosecond Mid-Infrared Spectroscopy,2009,"['J Lindner', ' T Schäfer', ' D Schwarzer…']", Ultrafast Phenomena XVI,,2022-04-20
Dirk Schwarzer,Die Chemische Biologie beschreitet neue Wege in der Chromatinforschung,2012,['D Schwarzer'], BIOspektrum,1.0,2022-04-20
Dirk Schwarzer,Werkzeug für die Chemische Biologie. Semisynthese,2010,"['HD Arndt', ' C Hackenberger…']", Chemie in unserer …,,2022-04-20
Dirk Schwarzer,Biochemie und Molekularbiologie 2006,2007,"['H Mootz', ' D Schwarzer']", Nachrichten aus der Chemie,,2022-04-20
Dirk Schwarzer,Entwicklungsverläufe und Karrieremuster im internationalen Spitzentennis. Zum Problem des Übergangs vom Junioren-in den Profibereich,2007,['D Schwarzer '],,,2022-04-20
Tobias Thomas,Media coverage and immigration worries: Econometric evidence,2019,"['C Benesch', ' S Loretz', ' D Stadelmann', ' T Thomas']",Journal of Economic Behavior & Organization,48,2022-04-20
Tobias Thomas,Impact of inequality-related media coverage on the concerns of the citzens,2017,"['M Diermeier', ' H Goecke', ' J Niehues', ' T Thomas']",DICE Discussion Paper,47,2022-04-20
Tobias Thomas,Can news draw blood? The impact of media coverage on the number and severity of terror attacks,2017,"['KB Beckmann', ' R Dewenter', ' T Thomas']",Peace Economics,45,2022-04-20
Tobias Thomas,Wissenschaftliche Politikberatung: Erreicht der Rat von Ökonomen Politik und Öffentlichkeit?,2014,"['J Haucap', ' T Thomas']",Wirtschaftsdienst,40,2022-04-20
Tobias Thomas,Media coverage and car manufacturers' sales,2016,"['R Dewenter', ' U Heimeshoff', ' T Thomas']",DICE Discussion Paper,38,2022-04-20
Tobias Thomas,Do media data help to predict German industrial production?,2014,"['KA Kholodilin', ' T Thomas', ' D Ulbricht']",DIW Berlin Discussion Paper,38,2022-04-20
Tobias Thomas,Can media drive the electorate? The impact of media coverage on voting intentions,2019,"['R Dewenter', ' M Linder', ' T Thomas']",European Journal of Political Economy,35,2022-04-20
Tobias Thomas,Eine Lanze für den Sachverständigenrat? Plädoyer für eine differenziertere Analyse wirtschaftswissenschaftlicher Beratungsinstitutionen,2007,"['U Papenfuss', ' T Thomas']",Perspektiven der Wirtschaftspolitik,27,2022-04-20
Tobias Thomas,Welchen Einfluss haben Wissenschaftler in Medien und auf die Wirtschaftspolitik?,2015,"['J Haucap', ' T Thomas', ' GG Wagner']",Wirtschaftsdienst,23,2022-04-20
Tobias Thomas,Zu wenig Einfluss des ökonomischen Sachverstands? Empirische Befunde zum Einfluss von Ökonomen und anderen Wissenschaftlern auf die Wirtschaftspolitik,2014,"['J Haucap', ' T Thomas', ' GG Wagner']",List Forum für Wirtschafts-und Finanzpolitik,23,2022-04-20
